name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
ERR434491	4809306	118	40756.83	473314	253	0	0	179946	10	113030	17	43612	30
ERR434492	5137150	216	23783.1	402882	203	0	0	169713	9	102609	16	25250	36
ERR434493	5272906	251	21007.59	322340	200	0	0	149184	12	101535	20	25113	41
ERR434494	5082718	191	26611.09	401373	216	0	0	185320	10	136834	16	29904	28
ERR434495	5146211	169	30450.95	450688	200	0	0	151730	11	95881	19	40039	35
ERR434496	5023846	197	25501.76	299496	201	0	0	111431	13	75331	24	23385	49
ERR434497	5359659	248	21611.53	322744	202	0	0	159815	13	117807	20	29799	36
ERR434498	5140858	183	28092.12	569226	204	0	0	186518	9	112968	16	29287	32
ERR434499	5271554	176	29952.01	469266	224	0	0	189455	9	120854	16	32419	31
ERR434500	4980500	205	24295.12	388616	204	0	0	174811	10	100861	17	29203	37
ERR434501	5207641	172	30276.98	344150	202	0	0	172301	11	92293	19	29845	39
ERR434502	5267815	199	26471.43	323537	206	0	0	166713	12	110564	20	32596	36
ERR434503	5139030	189	27190.63	362668	203	0	0	166713	12	123762	19	30001	34
ERR434504	5256932	190	27668.06	301108	206	0	0	142450	14	106341	23	29799	38
ERR434505	5186889	148	35046.55	338306	203	0	0	173822	12	123731	19	41309	30
ERR434506	5155042	178	28960.91	325645	206	0	0	165087	12	117807	19	32596	33
ERR434507	5133800	146	35163.01	433358	203	0	0	166981	12	134712	18	30646	33
ERR434508	5197592	202	25730.65	319186	207	0	0	171835	11	117806	18	31954	35
ERR434509	5171804	195	26522.07	430582	210	0	0	165087	12	110570	19	24920	34
ERR434510	5145286	238	21618.85	402133	214	0	0	132400	12	98380	21	24900	40
ERR434511	5085133	170	29912.55	618649	216	0	0	202858	8	116697	14	33244	27
ERR434512	4991698	181	27578.44	484830	205	0	0	197263	8	110034	15	30857	31
ERR434513	5133050	203	25285.96	383392	201	0	0	146200	12	86498	21	29699	42
ERR434514	5191466	179	29002.6	454562	206	0	0	135464	12	79290	22	27555	44
ERR434515	5112545	155	32984.16	597439	201	0	0	188360	8	114736	15	32842	32
ERR434516	5167474	188	27486.56	325744	203	0	0	165087	11	117807	19	29799	32
ERR434517	5037232	148	34035.35	395471	204	0	0	151146	11	113016	18	37825	34
ERR434518	5148711	131	39303.14	474775	218	0	0	185924	9	130956	15	50500	25
ERR434519	5090005	140	36357.18	622605	204	0	0	280298	7	184845	11	51355	21
ERR434520	5339063	197	27101.84	317863	205	0	0	159722	13	110564	20	32596	36
ERR434521	5174420	177	29234.01	569138	204	0	0	202885	8	117833	15	29287	29
ERR434522	5142366	102	50415.35	570147	207	0	0	287552	7	165328	12	41311	22
ERR434523	5166631	167	30937.91	424862	219	0	0	176278	11	123731	18	41309	30
ERR434524	5047101	158	31943.68	402131	206	0	0	186519	9	112986	16	30831	31
ERR434525	5212805	152	34294.77	450687	206	0	0	158141	10	110529	18	39209	34
ERR434526	4932353	124	39777.04	535153	222	0	0	186517	8	124176	15	41408	26
ERR434527	5125311	182	28161.05	419559	210	0	0	158593	11	114416	19	24544	33
ERR434528	5192403	177	29335.61	424839	219	0	0	159766	11	110886	19	29799	34
ERR434529	5055915	91	55559.51	543025	244	0	0	237022	7	152179	12	48597	22
ERR434530	5054119	161	31392.04	369138	239	0	0	174169	9	107741	17	31670	33
ERR434531	5446267	366	14880.51	335256	200	0	0	81068	20	46290	38	15295	78
ERR434532	5234101	176	29739.21	473759	208	0	0	203778	8	105837	16	40766	31
ERR434533	5265976	215	24492.91	481589	200	0	0	174891	9	110420	17	20391	39
ERR434534	5157577	200	25787.88	451628	202	0	0	108504	12	78562	23	22507	45
ERR434535	4947989	205	24136.53	184432	204	0	0	88628	20	55053	34	23334	65
ERR434536	5262209	308	17085.09	539577	201	0	0	152788	10	103358	19	20716	41
ERR434537	5277983	190	27778.86	372917	201	0	0	192347	10	90677	18	31227	38
ERR434538	5073688	116	43738.69	563512	225	0	0	191706	8	124845	14	44598	26
ERR434539	5102843	151	33793.66	325657	203	0	0	171444	11	114210	19	34110	30
ERR434540	5117146	168	30459.2	405318	228	0	0	203887	9	113077	16	31461	32
ERR434541	5010129	165	30364.42	284823	201	0	0	131555	13	85698	23	37545	37
ERR434542	5169525	221	23391.52	317234	201	0	0	163851	12	112984	20	25202	37
ERR434543	5262107	205	25668.81	440355	210	0	0	202793	8	110414	15	29799	31
ERR434544	4924443	248	19856.62	237055	206	0	0	69847	19	47357	36	22263	65
ERR434545	5110922	166	30788.69	424648	219	0	0	165087	11	114201	18	32882	33
ERR434546	4942924	142	34809.32	620780	237	0	0	221323	7	155351	12	51355	23
ERR434547	5005607	125	40044.86	439936	224	0	0	181837	9	147653	15	72796	24
ERR434548	5002333	109	45892.96	477468	200	0	0	159247	9	96316	18	38133	32
ERR434549	5223642	212	24639.82	563137	200	0	0	112984	12	74542	24	22887	46
ERR434550	5075826	217	23390.9	611476	208	0	0	173825	10	124559	16	32889	29
ERR434551	5015719	136	36880.29	465390	208	0	0	222698	8	128212	14	47837	25
ERR434552	4805337	127	37837.3	396367	200	0	0	182623	10	80442	18	32743	35
ERR434553	5052917	201	25138.89	286401	201	0	0	94751	17	50155	32	19939	62
ERR434554	5075965	100	50759.65	619342	252	0	0	218103	8	125716	14	50222	26
ERR434555	5297197	197	26889.32	454562	207	0	0	132948	13	62729	24	28727	49
ERR434556	4932215	82	60148.96	527716	211	0	0	244721	6	189592	11	52703	20
ERR434557	5217978	314	16617.76	345138	200	0	0	112674	15	52073	30	24775	57
ERR434558	4835723	162	29850.14	382790	204	0	0	130378	12	78371	22	30867	40
ERR434559	5288680	188	28131.28	515075	201	0	0	134011	11	86844	20	21699	43
ERR434560	5017439	146	34366.02	264211	256	0	0	88294	18	54458	33	29351	58
ERR434565	5208900	231	22549.35	352689	200	0	0	193334	11	112448	18	29799	36
ERR434566	5111542	211	24225.32	388525	204	0	0	135712	12	73123	21	25499	44
ERR434567	5159808	170	30351.81	339504	214	0	0	152619	11	90682	20	32039	40
ERR434568	4986302	133	37490.99	385543	204	0	0	136718	11	77660	20	36121	39
ERR434569	4933129	116	42526.97	466300	276	0	0	214444	10	138737	15	62949	24
ERR434570	4897304	143	34246.88	304021	222	0	0	132808	12	86428	21	32083	38
ERR434571	5099840	190	26841.26	410916	200	0	0	188190	10	94086	19	38125	36
ERR434572	5010485	160	31315.53	555367	215	0	0	206953	8	169164	13	30831	26
ERR434573	5361709	214	25054.71	579595	204	0	0	186519	9	112992	16	28981	34
ERR434574	5328137	316	16861.19	397280	200	0	0	143694	12	55429	23	19805	53
ERR434575	5076468	244	20805.2	458132	202	0	0	169164	10	113130	17	29904	32
ERR434576	5205580	163	31936.07	562449	225	0	0	185921	9	129172	15	32564	28
ERR434577	5094136	196	25990.49	357807	200	0	0	149707	12	97033	20	37308	36
ERR434578	5180655	303	17097.87	402015	214	0	0	130104	11	98380	20	19089	43
ERR434579	5056004	186	27182.82	907942	216	0	0	318841	5	135216	11	42002	22
ERR434580	5128071	162	31654.76	435508	225	0	0	234822	8	129178	14	33810	28
ERR434581	5138909	156	32941.72	569226	204	0	0	214015	8	169164	13	29287	27
ERR434582	5309372	182	29172.37	424812	203	0	0	159815	12	111933	20	32881	35
ERR434583	5611043	231	24290.23	629178	203	0	0	253209	8	119764	14	25715	34
ERR434584	5261375	216	24358.22	388718	201	0	0	158893	11	117529	19	21437	37
ERR434585	5064124	171	29614.76	569226	204	0	0	186522	8	132386	15	29904	28
ERR434586	5059441	182	27799.13	364298	203	0	0	113545	16	57232	28	22126	54
ERR434587	5411406	227	23838.79	619662	201	0	0	170493	11	118291	18	32204	33
ERR434588	5210447	189	27568.5	424839	219	0	0	165087	11	124354	17	29799	31
ERR434589	5134637	230	22324.51	459991	201	0	0	189222	9	115248	16	21349	36
ERR434590	5227730	169	30933.31	581328	225	0	0	248306	7	129044	13	32190	28
ERR434591	4634318	133	34844.5	246938	205	0	0	81940	16	56386	29	25584	54
ERR434592	5024541	139	36147.78	444414	200	0	0	186518	9	112986	15	39003	28
ERR434593	5139138	234	21962.13	402023	205	0	0	132405	11	101447	20	25238	39
ERR434594	4952134	68	72825.5	963083	237	0	0	311127	5	243485	9	53284	17
ERR434595	5151143	172	29948.51	348901	207	0	0	151462	11	94127	20	34817	36
ERR434596	4877786	173	28195.29	207679	204	0	0	102224	17	46371	32	24224	60
ERR434597	5176213	201	25752.3	483524	214	0	0	203347	8	124771	14	30807	30
ERR434598	5078019	206	24650.58	539582	204	0	0	203887	8	129174	14	32419	27
ERR434599	5389704	244	22088.95	409548	210	0	0	130863	13	87945	23	22457	46
ERR434600	5204586	243	21418.05	366800	204	0	0	166521	10	74791	20	23586	43
ERR434601	5248556	176	29821.34	424837	203	0	0	186366	11	136499	17	33079	30
ERR434602	5111384	118	43316.81	474603	219	0	0	186366	9	131948	16	37020	28
ERR434603	5112858	130	39329.68	478692	204	0	0	221322	7	162317	13	54331	22
ERR434604	5127074	162	31648.6	450689	200	0	0	194281	9	100139	16	37682	33
ERR434605	4894131	210	23305.39	283941	203	0	0	88339	17	43991	33	20740	64
ERR434606	4617086	60	76951.43	502129	229	0	0	459341	5	198864	9	110441	14
ERR434607	5033982	191	26355.93	581856	206	0	0	268755	7	149572	12	41333	24
ERR434608	5385555	274	19655.31	363344	200	0	0	131659	12	86438	22	21864	47
ERR434610	5171049	223	23188.56	376330	200	0	0	177281	10	107499	18	23724	40
ERR434611	5224698	183	28550.26	449411	200	0	0	147145	11	94585	20	32568	36
ERR434612	5185734	215	24119.69	305745	201	0	0	172967	12	107487	19	22343	40
ERR434613	5044664	160	31529.15	434607	201	0	0	186518	9	132470	15	41408	26
ERR434614	5345219	260	20558.53	308829	206	0	0	126118	14	79334	25	20688	50
ERR434615	5270489	213	24744.08	443019	204	0	0	141033	12	76658	21	22939	46
ERR434616	5133492	280	18333.9	279540	204	0	0	142023	13	87948	23	28840	42
ERR434617	5289164	184	28745.46	412792	207	0	0	186519	9	136834	15	29266	29
ERR434618	5362280	174	30817.7	638599	200	0	0	198157	10	102617	17	46449	31
ERR434619	5017864	126	39824.32	594054	227	0	0	247344	7	142753	13	54228	22
ERR434620	5127310	183	28018.09	325642	203	0	0	159815	12	107864	20	30664	35
ERR434621	5103499	112	45566.96	470605	214	0	0	213923	8	142285	13	47950	24
ERR434622	5253697	204	25753.42	349689	207	0	0	125539	13	87609	23	31672	44
ERR434623	5151937	146	35287.24	494725	200	0	0	188376	9	114792	16	44303	30
ERR434624	4959572	133	37290.02	446628	200	0	0	166136	9	116582	16	38788	34
ERR434625	4909565	159	30877.77	396927	206	0	0	208723	9	107499	15	33244	31
ERR434626	5194091	204	25461.23	561109	201	0	0	187199	10	101798	18	29798	35
ERR434627	5111044	149	34302.31	577322	204	0	0	304037	7	132386	12	29287	26
ERR434628	5047676	184	27433.02	377938	202	0	0	173700	11	101548	19	27569	35
ERR434629	5207466	218	23887.46	435013	209	0	0	186518	9	118073	16	30233	29
ERR434630	5004645	382	13101.16	231959	200	0	0	56179	26	27538	52	9593	110
ERR434631	5183320	204	25408.43	426783	200	0	0	172273	10	101447	19	24534	38
ERR434632	4969820	97	51235.26	301106	207	0	0	166713	12	123731	18	75895	28
ERR434633	5214845	208	25071.37	260781	200	0	0	166451	13	92444	22	26790	42
ERR434634	5289180	135	39179.11	527734	204	0	0	270540	7	182318	12	46593	24
ERR434635	5442574	187	29104.67	547894	209	0	0	139311	13	68157	24	29852	48
ERR434636	5470556	268	20412.52	322892	203	0	0	100870	18	61166	32	23226	60
ERR434637	5049331	226	22342.17	421779	201	0	0	172415	10	92774	18	24481	41
ERR434638	5112557	222	23029.54	466248	200	0	0	193323	9	133015	15	30917	30
ERR434639	5020253	162	30989.22	570238	200	0	0	205288	8	113805	14	39085	26
ERR434640	5382222	300	17940.74	320804	202	0	0	161161	13	123639	20	20376	41
ERR434641	5054884	185	27323.7	354565	206	0	0	149846	11	102333	19	33244	36
ERR434642	5149308	109	47241.36	474520	225	0	0	185921	9	130955	15	50500	25
ERR434643	4739738	44	107721.32	613186	210	0	0	342649	5	168453	10	88034	17
ERR434644	5040398	130	38772.29	536825	218	0	0	196423	8	110427	15	38728	29
ERR434645	5344591	243	21994.2	373131	207	0	0	137206	13	84015	23	24264	47
ERR434646	4963268	239	20766.81	209401	200	0	0	71273	22	44250	40	16665	76
ERR434647	5234181	160	32713.63	482438	205	0	0	203886	8	118204	15	38505	28
ERR434648	4741355	43	110264.07	595738	262	0	0	399537	5	218119	9	92088	15
ERR434649	5360864	149	35978.95	641137	229	0	0	190947	8	123768	16	70900	27
ERR434650	5157646	182	28338.71	577193	217	0	0	214029	7	132400	13	28981	27
ERR434651	4853177	49	99044.43	619968	256	0	0	272112	6	187434	11	73479	18
ERR434652	5158747	165	31265.13	536817	201	0	0	196422	8	104451	15	29863	33
ERR434653	5272376	202	26100.87	567284	204	0	0	163038	10	82616	20	30778	40
ERR434654	5451721	254	21463.47	588200	207	0	0	107282	14	74007	26	21913	54
ERR434655	5155596	198	26038.36	418807	210	0	0	160700	10	82886	20	27241	40
ERR434656	5038155	272	18522.63	243352	203	0	0	56118	23	38446	45	13159	85
ERR434657	5122460	164	31234.51	578783	202	0	0	203886	8	124728	14	32412	29
ERR434658	5349876	220	24317.62	449522	214	0	0	172493	9	113691	17	32074	36
ERR434659	5284339	289	18284.91	343483	204	0	0	109341	18	49671	32	16042	67
ERR434660	5168601	203	25461.09	336078	200	0	0	172410	11	123731	19	23198	33
ERR434661	5027274	143	35155.76	650816	204	0	0	202885	8	112992	15	30602	28
ERR434662	5023739	183	27452.13	423253	213	0	0	189225	9	124471	16	32033	33
ERR434663	4853762	164	29596.11	464801	205	0	0	154588	11	99316	19	36281	34
ERR434664	4947508	171	28932.8	400552	202	0	0	161066	10	107127	17	29799	34
ERR434665	4926207	113	43594.75	491344	253	0	0	126021	11	84196	21	35482	37
ERR434666	5107969	149	34281.67	417436	225	0	0	203794	8	129080	15	41405	28
ERR434667	5099244	103	49507.22	563226	260	0	0	203888	7	130833	13	45102	24
ERR434668	4934862	201	24551.55	329400	200	0	0	131076	14	76630	24	32884	41
ERR434669	5214743	305	17097.52	209144	201	0	0	84666	22	43511	40	14018	78
ERR434670	5206834	234	22251.43	350455	209	0	0	108226	15	58928	29	21119	55
ERR434671	5160345	242	21323.74	354944	201	0	0	186519	10	107430	18	28891	35
ERR434672	5132594	164	31296.3	450673	206	0	0	189848	9	97758	17	32154	34
ERR434673	5062904	154	32876	396860	222	0	0	186518	10	112974	17	41408	30
ERR434674	5236588	199	26314.51	369578	205	0	0	182425	10	95702	19	29845	37
ERR434675	4885657	272	17961.97	286178	200	0	0	138668	13	81970	22	23450	42
ERR434676	5208132	115	45288.1	563654	225	0	0	189271	8	126409	15	50500	25
ERR434677	5052325	159	31775.63	447364	200	0	0	152429	11	97758	19	38839	36
ERR434678	5241368	285	18390.76	646615	206	0	0	186519	8	117102	16	26786	32
ERR434679	5648820	344	16420.99	680552	201	0	0	202917	9	113047	16	25679	39
ERR434680	5243746	158	33188.27	400926	203	0	0	132350	11	93896	21	34836	40
ERR434681	5116272	164	31196.78	344152	208	0	0	168143	11	113195	18	29845	37
ERR434682	5159974	172	29999.85	569243	204	0	0	185224	9	115260	16	28299	32
ERR434683	5052917	181	27916.67	439028	201	0	0	186529	9	127331	15	33244	28
ERR434684	5277135	275	19189.58	326048	201	0	0	127748	13	72547	24	23572	49
ERR434685	5426492	155	35009.63	492996	201	0	0	190942	10	136500	17	69330	27
ERR434686	5108446	136	37562.1	563651	207	0	0	203752	8	148838	14	44580	25
ERR434687	5132821	180	28515.67	615766	201	0	0	186519	9	112968	16	33243	31
ERR434688	5205713	172	30265.77	450689	200	0	0	147145	11	91129	20	34999	39
ERR434689	4979379	185	26915.56	270884	202	0	0	101754	16	70096	28	30841	49
ERR434690	5187734	207	25061.52	477901	203	0	0	174162	11	126833	18	51057	29
ERR434691	5001464	122	40995.61	423713	205	0	0	186010	9	123581	16	35098	28
ERR434692	5279354	227	23257.07	354564	204	0	0	169164	11	112974	19	28981	36
ERR434693	5121712	117	43775.32	583704	213	0	0	217909	8	139287	13	39775	25
ERR434694	5366617	217	24730.95	386516	203	0	0	140914	14	71995	24	25506	50
ERR434695	5034096	158	31861.37	399614	211	0	0	185266	10	111470	17	41408	30
ERR434696	5102832	169	30194.27	441510	200	0	0	181600	10	113177	18	33243	35
ERR434697	5080017	159	31949.79	529901	237	0	0	229500	9	140412	15	39590	28
ERR434698	4803332	132	36388.88	500446	205	0	0	138728	10	109071	18	35806	33
ERR434699	5087216	63	80749.46	432781	227	0	0	234935	8	186369	13	103851	21
ERR434700	5342110	272	19640.11	456013	202	0	0	203886	9	140561	15	32900	28
ERR434701	5065036	167	30329.56	569130	204	0	0	186522	8	117833	14	29904	29
ERR434702	5077940	140	36271	459267	204	0	0	202815	9	124354	16	56035	26
ERR434703	5245081	189	27751.75	325475	206	0	0	172947	12	124354	19	29799	32
ERR434704	5046627	203	24860.23	539787	204	0	0	185964	9	113159	16	39204	28
ERR434705	5392564	363	14855.55	265533	200	0	0	68466	23	43442	42	15824	81
ERR434706	5204881	202	25766.74	452132	209	0	0	173598	10	109344	18	32418	36
ERR434707	5097713	150	33984.75	474607	206	0	0	142450	10	107834	18	41309	30
ERR434708	5084136	145	35063.01	543438	206	0	0	171444	11	117807	18	41683	29
ERR434709	5232706	275	19028.02	278838	201	0	0	90042	17	53456	33	18602	66
ERR434710	5511024	210	26242.97	429894	201	0	0	131014	11	92374	21	22036	45
ERR434711	5026399	258	19482.17	363560	205	0	0	186010	10	92719	19	29851	38
ERR434712	5263872	215	24483.13	256456	204	0	0	104809	16	61166	29	24490	57
ERR434713	4891145	207	23628.72	584383	215	0	0	188348	8	113173	14	29065	33
ERR434714	5168877	158	32714.41	205857	202	0	0	123395	16	92335	25	29968	42
ERR434715	5333661	293	18203.62	295345	209	0	0	76843	22	46371	40	15173	78
ERR434716	5197427	198	26249.63	308177	219	0	0	173712	11	117806	18	32596	33
ERR434717	5295623	259	20446.42	499415	200	0	0	184494	9	112171	16	24534	37
ERR434718	4843049	153	31653.92	304459	250	0	0	87147	16	50424	31	23572	58
ERR434719	5161296	121	42655.34	611367	203	0	0	218099	8	136499	14	56035	24
ERR434720	5127807	253	20268.01	186875	202	0	0	93051	20	54528	35	15046	65
ERR434721	5168715	179	28875.5	458297	213	0	0	186519	9	110850	16	29287	33
ERR434722	5152963	188	27409.38	308295	203	0	0	158892	13	109121	21	29862	35
ERR434723	5136871	172	29865.53	433231	203	0	0	159815	12	117807	19	29862	36
ERR434724	5442406	127	42853.59	629058	201	0	0	260906	7	132997	12	41256	24
ERR434725	5182249	302	17159.76	416888	202	0	0	193335	10	101128	17	16353	39
ERR434726	5069363	162	31292.36	569847	211	0	0	268755	7	149572	12	33034	24
ERR434727	5108168	220	23218.95	390189	200	0	0	175757	11	117852	18	29799	32
ERR434728	5043821	280	18013.65	179159	203	0	0	48366	28	34529	52	13025	97
ERR434729	5001052	163	30681.3	347405	207	0	0	197700	9	129809	15	49050	29
ERR434730	5140594	203	25323.12	406692	202	0	0	171545	11	97805	18	28357	38
ERR434731	5066185	80	63327.31	544223	230	0	0	245298	7	158393	12	51090	24
ERR434732	5020575	153	32814.22	441633	200	0	0	185448	10	102002	18	39003	33
ERR434733	5125521	202	25373.87	501214	202	0	0	203884	8	124465	14	30857	31
ERR434734	5175984	168	30809.43	450593	206	0	0	182661	10	94591	18	34999	37
ERR434735	5027510	350	14364.31	225626	202	0	0	63045	25	38302	45	12674	87
ERR434736	5210351	259	20117.19	278916	223	0	0	94729	18	46371	33	16806	67
ERR434737	5341042	185	28870.5	524334	204	0	0	186519	9	133292	15	29287	30
ERR434738	5070934	130	39007.18	452713	204	0	0	202857	8	151170	14	57892	24
ERR434739	4770258	152	31383.28	255614	209	0	0	119155	15	55090	28	23812	55
ERR434740	5385702	267	20171.17	396946	203	0	0	142450	13	104799	22	18313	46
ERR434741	5155337	146	35310.53	409735	201	0	0	134000	11	68613	21	33319	41
ERR434742	5054018	126	40111.25	356621	258	0	0	135511	12	88934	21	49119	36
ERR434743	5029904	111	45314.45	474247	219	0	0	173825	10	140627	16	43231	28
ERR434744	5133111	120	42775.93	493188	224	0	0	186010	9	130962	15	50496	25
ERR434745	5049368	138	36589.62	415136	207	0	0	201376	8	131657	14	37532	26
ERR434746	5330020	325	16400.06	256886	203	0	0	76204	21	45193	39	14664	78
ERR434747	5026668	165	30464.65	399433	201	0	0	159493	10	90083	18	28816	38
ERR434748	5363823	215	24948.01	454562	207	0	0	132952	13	62809	25	24175	51
ERR434749	5114233	136	37604.65	352101	200	0	0	159916	11	117806	18	32596	32
ERR434750	5059449	181	27952.76	266282	215	0	0	112982	14	80021	24	27005	45
ERR434751	4838275	154	31417.37	442610	207	0	0	212006	9	130091	14	62850	25
ERR434752	5189567	208	24949.84	364342	200	0	0	165087	12	110564	19	29716	34
ERR434753	5181990	187	27711.18	431366	204	0	0	203493	10	132378	15	33809	28
ERR434754	5144259	172	29908.48	569130	204	0	0	202885	8	112968	15	29287	31
ERR434755	5260338	196	26838.46	371008	211	0	0	185220	10	105002	17	30860	37
ERR434756	4982131	149	33437.12	228676	202	0	0	145473	14	88298	23	40469	38
ERR434757	5131672	216	23757.74	335976	202	0	0	158893	12	101463	20	29799	37
ERR434758	5163416	181	28527.16	577318	204	0	0	202885	8	111029	15	28981	30
ERR434759	5015819	106	47319.05	459544	231	0	0	196378	9	110427	15	45849	27
ERR434760	5147551	174	29583.63	450690	213	0	0	170125	10	95881	18	34460	35
ERR434761	5157257	178	28973.35	458383	204	0	0	182535	10	117833	17	28299	33
ERR434763	5127938	224	22892.58	465837	200	0	0	193323	9	113017	16	32481	30
ERR434764	5285709	175	30204.05	424727	203	0	0	159815	12	111844	20	33079	34
